1.038
0.78941
0.28976
-0.7418
0.2134
0.71943
0.48972
1.7773
-0.54377
1.451
-0.44393
1.8128
0.38837
1.0718
1.1999
1.1715
0.63203
0.47513
0.53315
0.21681
-0.62549
1.549
0.75404
0.73389
-0.19294
1.1746
0.23407
1.5702
1.1741
0.12666
1.9066
1.4358
1.2967
1.1483
1.1922
0.43815
-0.89631
0.33114
0.19472
1.447
-0.25199
0.73261
1.7065
0.58784
1.9892
-0.27032
0.80574
0.25641
-0.20378
1.1826
0.40785
0.88339
1.5057
-0.04597
1.9585
0.62455
0.72154
0.97567
1.4769
0.29075
1.9042
1.3003
0.84577
1.0091
2.0507
1.768
1.9916
-0.17897
0.75434
-0.32277
1.6437
0.89375
-0.33274
0.83065
-0.57513
0.51004
1.8952
1.1941
0.26404
0.70911
0.9623
-0.41438
1.1398
-0.31743
1.2831
-0.16994
1.2195
1.3238
1.4294
2.0404
-1.0078
-0.80183
1.1868
0.025814
1.7864
0.57994
0.10069
0.96152
1.2857
0.96464
1.2651
1.2489
1.4719
0.7667
0.94547
1.6468
1.7587
-0.60331
0.25925
0.88151
-0.63322
1.06
1.3557
1.346
1.3355
1.0539
1.0085
0.69669
0.37437
1.3619
0.36575
0.68011
0.47456
-0.084668
1.0222
0.63791
0.13495
0.22774
0.53719
-0.39939
1.2465
0.13625
1.0213
0.77564
1.1395
0.97046
0.48525
0.98689
0.88081
-0.081712
0.79005
0.50313
1.1871
1.6667
1.239
0.61697
1.3828
1.808
1.0032
0.87647
0.43786
0.47427
0.14712
1.5933
1.5825
1.0102
1.4516
0.63382
1.2387
0.75668
0.27908
0.97107
1.5745
1.2411
1.4183
1.1775
1.6652
0.15899
-0.017351
1.1227
0.97164
1.5919
1.1973
0.84211
0.15032
1.437
1.3132
0.30218
1.472
1.3811
0.17193
-0.31916
-0.25598
-0.29181
0.098189
-1.0004
0.82806
-0.14003
0.041597
-1.0753
0.13338
0.16291
0.61459
0.16926
0.58797
-0.95815
-0.36936
-0.64101
-0.60567
-0.20077
0.29116
-0.76891
-0.23388
0.11274
0.32286
0.67864
-0.9177
-0.26688
-1.6101
-1.6365
-0.20884
0.1221
0.24931
0.35195
-0.29978
0.63083
0.43685
0.83425
-0.52725
-2.3481
-0.45677
-0.77522
0.055994
0.087783
0.73169
0.63456
0.55101
-0.57522
-0.066578
-0.52895
-0.67927
0.10328
-0.25711
-0.54457
0.081152
0.30438
0.49014
0.40799
0.3437
0.35669
-0.16199
0.35833
-0.81712
0.19306
0.5606
-0.22842
-0.084813
0.59492
0.28743
-0.76101
-0.90721
-0.046448
0.26577
-0.22199
-1.9017
0.093059
-0.40831
-0.44241
1.0955
0.30333
-1.8007
-2.4206
-2.22
-0.35773
0.046026
1.4246
0.88042
0.016845
0.87134
0.65466
0.1827
0.902
-0.24256
1.3026
0.56202
1.377
-0.4965
-0.00095559
0.25927
0.1852
-0.35171
0.22069
0.25716
-0.2985
-0.4637
-0.40576
0.96104
0.26377
0.23487
-0.60935
0.5818
0.50449
0.22238
-0.85347
-1.0111
-0.9198
0.11547
-1.3734
0.92038
-0.15622
-1.375
-1.3171
0.073728
-0.81611
0.73207
0.52608
0.61865
0.4504
0.64638
-0.038454
0.8043
-0.18817
0.67635
0.29503
0.25345
-0.072109
0.36564
0.075104
-0.15993
-0.96104
0.55411
-0.98191
-0.58943
0.073497
-0.02225
-0.52777
0.49842
0.23108
-0.32324
0.39345
-0.68535
0.010704
-0.76551
-0.17683
-0.059795
-0.59941
-0.62003
0.78161
