0.92479,0.75974,0.18125,-0.36837,-0.61273,-0.59093,-0.48665,-0.33556,-0.15567,0.019608
0.99965,0.99737,0.98108,0.82566,0.91224,0.95219,1.1516,1.3096,1.3112,1.4845
0.92799,0.90425,1.0762,1.3624,1.5504,1.7613,1.9936,2.1323,2.3265,2.4903
0.88414,0.63965,0.06508,-0.20625,-0.39158,-0.22713,0.10746,0.33084,0.60385,0.91172
0.86471,0.75789,0.66276,0.75829,0.92108,1.1304,1.4802,1.6391,1.7862,1.9672
0.88293,0.7095,0.36343,0.16916,0.10901,0.25095,0.51059,0.6635,0.86272,0.96257
0.90469,0.70204,0.19889,-0.13131,-0.16581,-0.0072466,0.2025,0.40577,0.58007,0.82717
0.93295,0.95816,0.98752,1.1415,1.2726,1.5051,1.8285,2.005,2.2158,2.4223
0.77726,0.70148,0.78042,0.92588,1.0377,1.1452,1.2149,1.3294,1.3185,1.2872
0.88727,0.67559,0.11212,-0.22005,-0.30576,-0.10289,0.23769,0.62847,0.49517,0.9559
1.0246,1.0119,1.0746,1.1823,1.2231,1.3023,1.3994,1.5055,1.6582,1.7464
1.0017,1.0115,0.89421,0.80341,0.89637,0.96185,1.2452,1.3593,1.4083,1.6037
0.94454,0.80953,0.39087,0.11984,0.054807,0.19599,0.48055,0.603,0.64798,1.0053
0.94326,0.97383,1.0135,1.0881,1.3133,1.5229,1.989,2.3351,2.6353,2.8541
0.8386,0.46489,-0.22818,-0.74739,-0.89891,-0.97697,-0.94411,-0.89463,-0.6838,-0.47211
0.84224,0.7546,0.8908,1.064,1.2135,1.2087,1.1927,1.2762,1.2933,1.3076
1.0118,0.93348,0.57316,0.16547,-0.11064,-0.0039956,0.1953,0.44758,0.71912,0.8037
0.86689,0.78502,0.84575,0.93198,1.0376,1.063,1.1177,1.2262,1.3255,1.2559
1.0063,1.0983,1.2354,1.4593,1.679,1.8959,2.3769,2.5091,2.632,2.8158
1.0041,1.0464,1.0719,1.0041,1.0053,1.0601,1.2525,1.4301,1.4958,1.6638
0.91498,0.90105,0.92356,1.0959,1.2073,1.4229,1.7055,1.9153,2.0438,2.3468
0.86735,0.62136,0.035434,-0.20856,-0.062637,0.072088,0.45416,0.70054,0.90004,1.1911
0.88755,0.67646,0.14806,-0.10788,-0.15722,-0.015602,0.24226,0.46443,0.60083,0.95394
0.97301,0.9068,0.80756,0.79219,0.75241,1.0114,1.2032,1.4148,1.5429,1.5792
0.95711,0.86983,0.61343,0.43377,0.35286,0.37728,0.52048,0.6414,0.82068,0.9874
0.94467,0.89098,0.91165,0.91528,1.0213,1.1323,1.3679,1.5587,1.632,1.8223
0.91137,0.79412,0.40702,-0.063188,-0.30115,-0.1307,0.020957,0.16319,0.32453,0.42026
0.88759,0.75072,0.41198,0.010356,-0.24864,-0.25493,-0.38575,-0.36133,-0.19791,-0.037737
0.96049,0.93092,0.78577,0.59321,0.60114,0.52678,0.56607,0.69241,0.77502,0.86179
1.0692,1.0984,1.2397,1.2521,1.2766,1.3602,1.6368,1.7532,1.9609,2.1969
0.97044,0.88304,0.84397,0.76723,0.71525,0.71783,0.77661,0.86458,0.97422,0.63968
0.9381,0.82623,0.55508,0.37046,0.41509,0.55563,0.8544,1.0207,1.1732,1.4154
1.0053,1.0488,1.2199,1.2593,1.2482,1.2196,1.2468,1.2496,1.2791,1.3174
0.97257,0.92281,0.77559,0.6717,0.56588,0.70947,1.0009,1.1694,1.2923,1.5274
1.0052,0.94824,0.81469,0.59722,0.46758,0.47353,0.51346,0.55984,0.64957,0.77067
0.78649,0.64228,0.5834,0.57118,0.67379,0.85836,1.1521,1.5447,1.8689,2.0547
1.0325,1.0478,1.1873,1.2125,1.2347,1.3952,1.5881,1.5025,1.5989,1.8352
1.047,1.1376,1.2816,1.2523,1.2338,1.3035,1.5059,1.6146,1.6688,1.8268
0.94329,0.79987,0.36178,0.035812,-0.11395,0.0039101,0.30544,0.49932,0.58994,0.71417
1.0075,0.96219,0.84466,0.66778,0.52444,0.49667,0.50877,0.68679,0.82772,0.98113
0.8987,0.71808,0.34026,0.096996,0.041333,0.098741,0.30838,0.43238,0.54647,0.76837
0.73439,0.36356,-0.14605,-0.42669,-0.53542,-0.49238,-0.39671,-0.3649,-0.33559,-0.12123
0.94411,0.93876,0.87305,0.76437,0.89103,0.98054,1.2109,1.3226,1.4521,1.5338
1.0153,1.0394,0.98776,0.8908,0.92793,1.0527,1.205,1.2025,1.264,1.4712
0.978,0.95784,0.77031,0.26535,0.22584,0.28464,0.48805,0.86953,0.93934,1.093
0.95835,0.96751,1.1233,1.117,1.1461,1.1389,1.1782,1.2867,1.3926,1.3999
0.9657,0.97771,1.04,1.2123,1.3711,1.5568,1.7662,1.9299,2.1214,2.3035
0.94104,0.91108,0.98894,1.0544,1.2451,1.4233,1.6876,1.8977,2.0182,2.2354
0.99654,0.92005,0.75608,0.5675,0.65244,0.6724,0.86255,1.0067,1.1686,1.4058
0.98247,0.86714,0.46524,0.14095,0.02192,0.059741,0.48235,0.62173,0.73972,0.99076
0.85012,0.80059,0.66687,0.77919,0.80114,0.95176,1.1123,1.3952,1.4506,1.5804
0.94759,0.74185,0.2038,-0.12726,-0.12503,-0.0075771,0.29964,0.51222,0.48607,0.76339
0.88726,0.72151,0.51376,0.52337,0.49711,0.59942,0.66827,0.82501,0.9567,1.145
0.97228,0.87858,0.63929,0.45096,0.57432,0.65541,0.86859,1.0201,1.0169,1.2384
0.97421,0.91074,0.64234,0.35289,0.11477,0.17913,0.31786,0.43498,0.53047,0.70085
0.94388,0.85886,0.70655,0.27963,0.10672,0.02464,-0.0048532,0.062534,0.10189,0.31111
1.008,0.96116,0.83855,0.62908,0.37607,0.3513,0.28683,0.4379,0.48151,0.62187
0.99376,0.98596,0.9699,0.77978,0.60902,0.6038,0.66339,0.84853,1.0138,1.1488
0.79338,0.62234,0.30357,0.0063429,-0.24808,-0.30195,-0.22198,-0.16852,-0.34684,-0.27447
0.9711,0.90821,0.74805,0.60828,0.61947,0.76094,0.99654,1.1644,1.3169,1.666
0.93793,0.88439,0.59189,0.32023,0.24323,0.28974,0.37753,0.6017,0.75955,0.91266
0.98681,1.0186,1.068,1.0323,0.90731,1.0057,0.91413,0.94892,0.96848,0.91616
0.98099,0.92685,0.7823,0.51071,0.27958,0.21149,0.28465,0.41276,0.51623,0.47797
0.91533,0.90575,1.0631,1.1518,1.2679,1.3199,1.3652,1.5427,1.6052,1.6715
0.88445,0.83964,1.0269,1.2355,1.0592,1.1324,1.2625,1.5604,1.6552,1.7897
0.86903,0.83018,0.96034,1.1741,1.3413,1.4025,1.4756,1.6591,1.8411,1.866
1.0483,1.0906,1.2223,1.314,1.3216,1.463,1.6495,1.8108,2.0136,2.1738
0.8871,0.8251,0.70658,0.64458,0.5912,0.39106,0.58719,0.62388,0.73887,0.91249
1.0601,1.1461,1.3684,1.482,1.5733,1.5378,1.6026,1.7763,1.817,1.8385
1.011,1.0323,1.0962,1.0986,1.138,1.1471,1.2301,1.2751,1.2833,1.4007
0.95995,0.87504,0.62025,0.3944,0.32828,0.35192,0.43624,0.56767,0.71015,0.87232
0.80159,0.69499,0.57429,0.55406,0.51141,0.49066,0.4121,0.43995,0.51459,0.46181
0.977,0.95777,0.8023,0.64017,0.46996,0.48212,0.52,0.50539,0.55956,0.59563
0.89591,0.84615,0.76314,0.70632,0.64892,0.6503,0.81729,0.90324,0.91663,1.0646
1.0239,1.1364,1.3621,1.4396,1.5048,1.6252,1.7831,1.8628,1.9076,1.9731
0.97237,0.94727,0.94638,0.89701,0.85024,0.76144,0.79881,0.9108,0.89327,0.99948
0.98355,1.0011,1.0224,1.0167,1.0276,0.96625,0.95911,1.0114,1.0017,0.88493
0.90956,0.86944,0.88381,0.93479,0.92256,1.0596,1.1663,1.1834,1.2445,1.2025
0.9565,0.91934,0.9497,0.98796,1.1165,1.3214,1.6993,1.8178,2.0723,2.2578
0.93075,0.96571,1.0662,1.1753,1.3163,1.387,1.551,1.6467,1.6814,1.7626
0.88724,0.81118,0.79582,0.78574,0.83925,0.97244,1.2968,1.5273,1.5434,1.8175
1.0016,1.0024,0.95864,0.80055,0.89312,0.9552,1.0679,1.1756,1.2833,1.4822
0.9761,0.95209,0.72938,0.39663,0.16334,0.17579,0.32174,0.48796,0.57321,0.65435
0.99239,0.98513,0.76612,0.60671,0.67654,0.75961,1.029,1.1756,1.1985,1.3455
0.94612,1.0019,1.1483,1.307,1.4645,1.6367,1.8559,1.9802,2.0092,1.9841
0.99955,1.0066,1.1256,1.2718,1.3437,1.5139,1.7913,1.9306,2.0369,2.1517
0.95147,0.94711,0.90694,0.96076,1.0816,1.01,1.1566,1.3505,1.8731,2.0771
1.0083,1.0778,1.2518,1.4293,1.601,1.792,2.0188,2.3,2.3456,2.5176
0.99632,1.0571,1.1701,1.2592,1.0303,1.3103,1.3372,1.4632,1.6776,1.6772
0.95979,0.9895,1.0837,1.1636,1.2726,1.3357,1.4817,1.5296,1.6066,1.8185
0.98473,0.98356,0.91905,0.86311,0.95214,1.0453,1.4946,1.6352,1.7339,1.9079
0.99708,1.0173,0.96341,0.84396,1.0113,1.1743,1.391,1.5695,1.6928,1.9427
0.99731,1.0248,1.0309,0.9815,1.094,1.206,1.4008,1.5142,1.6239,1.8375
1.0241,1.079,1.0685,1.4058,1.5843,1.7624,2.1597,2.1279,2.3592,2.753
1.0005,0.98775,1.0769,1.2158,1.3558,1.3958,1.5737,1.7095,1.791,1.9314
0.96239,0.89351,0.87839,0.9482,0.97255,1.0088,1.2542,1.3251,1.2995,1.5379
1.0037,1.0359,0.94887,0.85509,0.8114,0.96988,1.3436,1.5546,1.6619,1.9338
0.968,0.98898,1.1029,1.1544,1.2763,1.3652,1.5216,1.5319,1.5637,1.6125
0.88091,0.80752,0.66737,0.78764,0.79144,0.99754,1.1481,1.2247,1.3736,1.481
1.0115,0.98793,0.75911,0.62908,0.65465,0.7236,0.98384,1.1271,1.2951,1.5498
1.0011,1.0754,1.1332,1.2061,1.2027,1.284,1.6677,1.7532,1.8487,1.8932
0.94251,0.82979,0.57533,0.4024,0.51471,0.59158,0.86399,0.85685,0.97751,1.1749
0.99637,0.9933,1.1649,1.3513,1.4369,1.5299,1.6529,1.6743,1.6792,1.631
0.9301,0.89827,0.94614,1.0721,1.2589,1.3851,1.542,1.6661,1.7565,1.8161
0.97662,0.9505,0.97472,1.1502,1.2275,1.3784,1.6675,1.7397,1.8388,1.9657
1.018,1.0427,1.1184,1.0943,1.3278,1.4017,1.6182,1.6472,1.7114,2.0016
1.0261,1.0732,1.0332,0.99299,1.0885,1.2271,1.5868,1.7099,1.7319,1.8827
0.97227,0.96769,1.1998,1.3494,1.3725,1.4322,1.6407,1.7498,1.9002,1.9662
0.88805,0.87505,0.70379,0.67809,0.73949,0.8022,1.0883,1.2017,1.3835,1.4068
0.98988,1.0508,1.2657,1.4728,1.6406,1.8534,2.2791,2.4777,2.5859,2.7632
1.0255,1.1043,1.2971,1.5101,1.7112,1.8794,2.1719,2.2145,2.2932,2.4908
0.93347,0.88551,0.61597,0.37067,0.19575,0.057623,-0.089664,-0.28179,-0.41299,-0.59865
0.94167,0.82075,0.54743,0.2448,-0.017394,-0.19634,-0.4176,-0.52013,-0.67928,-0.84833
0.97585,0.89098,0.58367,0.19014,0.015403,-0.25353,-0.36825,-0.48181,-0.66072,-0.76508
0.93237,0.83651,0.54493,0.25531,-0.015626,-0.17699,-0.38182,-0.47357,-0.58247,-0.77467
0.96302,0.87147,0.72395,0.56516,0.32636,0.19462,0.026741,-0.11946,-0.31484,-0.47501
0.97185,0.8274,0.19065,-0.50722,-0.90078,-1.1371,-1.2682,-1.3307,-1.4639,-1.5988
0.80619,0.74417,0.6913,0.67833,0.67557,0.66984,0.64441,0.6402,0.58363,0.44186
0.99004,0.92199,0.66897,0.36112,0.019382,-0.16811,-0.35028,-0.4668,-0.63816,-0.83368
0.94398,0.89503,0.61287,0.47667,0.16659,0.083135,-0.10752,-0.2722,-0.37386,-0.54917
0.9875,0.8382,0.19705,-0.52312,-0.93245,-1.2487,-1.4551,-1.5339,-1.656,-1.7946
0.95339,0.92415,0.71799,0.58267,0.40926,0.31718,0.19462,0.077965,-0.0047943,-0.14008
0.97029,0.91285,0.84106,0.66309,0.53522,0.29756,0.10711,-0.067641,-0.30688,-0.48437
1.0342,1.0626,1.153,1.0854,0.94058,0.77651,0.59429,0.49507,0.34206,0.15603
0.99895,1.0035,0.8359,0.56136,0.4207,0.19246,0.02034,-0.10154,-0.24733,-0.40586
0.90278,0.87535,0.81449,0.82227,0.69101,0.60619,0.47101,0.3618,0.29682,0.087655
0.96872,0.84607,0.26295,-0.46678,-0.88193,-1.1585,-1.3705,-1.4871,-1.6086,-1.7629
1.0411,0.98985,0.62136,0.113,-0.20038,-0.51753,-0.76704,-0.94163,-1.1221,-1.2982
0.97422,0.86477,0.35149,-0.14079,-0.48895,-0.6633,-0.75123,-0.8309,-0.95685,-1.0738
0.9286,0.81641,0.32114,-0.17498,-0.58156,-0.83619,-1.1167,-1.2859,-1.3573,-1.5608
0.96873,0.91088,0.59222,0.14369,-0.16217,-0.37897,-0.54743,-0.70351,-0.82873,-1.0269
0.95355,0.92951,0.81011,0.56762,0.353,0.16582,0.03044,-0.13134,-0.34327,-0.50533
0.96339,0.83297,0.33904,-0.16079,-0.5082,-0.78339,-1.0428,-1.1911,-1.2879,-1.4331
0.94182,0.87426,0.593,0.30373,0.038523,-0.15934,-0.32166,-0.44022,-0.57595,-0.7251
1.0213,1.0076,0.85544,0.428,0.20889,-0.061522,-0.22383,-0.39055,-0.63271,-0.80177
0.87277,0.82625,0.68744,0.44719,0.28056,0.092254,-0.05326,-0.19609,-0.38182,-0.57539
0.87493,0.86669,0.89231,0.75719,0.62218,0.47506,0.32865,0.21693,0.048195,-0.16126
0.074052,-0.48472,-0.8419,-0.79639,-0.90937,-1.146,-1.6413,-2.0191,-2.4599,-2.7119
0.41903,0.14829,-0.1735,-0.20535,-0.27527,-0.44056,-0.7364,-1.0061,-1.2718,-1.4872
0.27731,-0.33388,-0.86354,-1.1917,-1.4587,-1.8758,-2.5158,-2.8938,-3.2926,-3.5938
0.056902,-0.61672,-1.1806,-1.3254,-1.5376,-1.7616,-2.2921,-2.6712,-3.0801,-3.3163
0.68776,0.54324,0.19613,0.084508,-0.084372,-0.2138,-0.4402,-0.63098,-0.72244,-0.93774
0.9727,0.92846,0.69436,0.36644,0.067965,-0.13938,-0.27441,-0.45874,-0.65347,-0.82362
1.0043,0.99211,0.90558,0.67527,0.47767,0.2478,0.067157,-0.076615,-0.25466,-0.43268
0.80842,0.66828,0.55168,0.43085,0.25354,0.10736,-0.048993,-0.13694,-0.29506,-0.47214
0.85263,0.76321,0.38262,0.013323,-0.2261,-0.43221,-0.62722,-0.78053,-0.89576,-1.0717
0.97019,1.0089,1.0442,0.93237,0.82526,0.70786,0.58083,0.49062,0.35578,0.15281
0.95801,0.96046,0.9244,0.70191,0.54102,0.37689,0.25382,0.13506,-0.048749,-0.2386
0.87926,0.84956,0.80891,0.91046,0.91304,0.9314,0.88717,0.8309,0.76998,0.63606
0.62721,0.40553,-0.05377,-0.17001,-0.3919,-0.56405,-0.87136,-1.1177,-1.2474,-1.4551
0.16998,-0.75836,-1.3802,-2.0291,-2.2365,-2.6227,-3.1488,-3.3073,-3.6643,-3.8474
0.96822,0.86272,0.36495,-0.085683,-0.29907,-0.47811,-0.50289,-0.64728,-0.8303,-0.91336
0.9154,0.79015,0.21477,-0.28578,-0.61786,-0.77046,-0.9044,-1.0081,-1.106,-1.2436
0.91286,0.83526,0.62925,0.51973,0.27658,0.22454,0.084059,-0.028023,-0.11225,-0.27413
0.97212,0.93832,0.68545,0.41952,0.21308,0.12025,0.15325,0.058983,-0.090541,-0.18482
0.94255,0.94087,0.83014,0.80814,0.71113,0.69746,0.65908,0.53209,0.43756,0.28019
0.95953,0.97075,0.95155,0.80509,0.64432,0.54433,0.40572,0.28145,0.20408,0.04773
0.97827,0.93345,0.87451,0.82485,0.6559,0.57482,0.47254,0.28819,0.069331,-0.075518
0.99322,0.89403,0.47747,-0.0021695,-0.34772,-0.61107,-0.82236,-0.95098,-1.0819,-1.2458
0.95655,0.88416,0.71351,0.49833,0.28903,0.11195,-0.10294,-0.17574,-0.29877,-0.46322
0.96727,0.88048,0.42644,0.022617,-0.21114,-0.37835,-0.49998,-0.56133,-0.61759,-0.71353
0.98194,0.86429,0.35759,-0.11792,-0.43823,-0.65455,-0.81892,-0.93677,-1.0466,-1.1633
0.89265,0.81314,0.56674,0.45657,0.27722,0.28038,0.27806,0.15893,0.024587,-0.083893
1.0222,0.99054,0.70953,0.26611,0.0555,-0.20758,-0.39221,-0.43437,-0.55828,-0.70071
0.97067,0.89609,0.41905,-0.093041,-0.41869,-0.57536,-0.67681,-0.75979,-0.86245,-0.98929
0.96163,0.91679,0.62767,0.43091,0.15773,0.073481,0.011298,-0.15634,-0.36202,-0.50983
1.0031,1.0052,0.83706,0.57293,0.42075,0.31807,0.31629,0.21136,0.039179,-0.078457
1.0158,1.0313,1.0237,0.90295,0.73947,0.62228,0.52317,0.43925,0.2841,0.11165
0.98977,1.0115,0.93088,0.72286,0.52842,0.3934,0.255,0.15677,0.051788,-0.1502
0.95484,0.92387,0.78447,0.63681,0.42978,0.34959,0.26047,0.12839,-0.032311,-0.20403
0.94733,0.91298,0.7889,0.74918,0.66337,0.56083,0.46577,0.35331,0.22777,0.092105
0.99284,0.94328,0.66134,0.2342,-0.052391,-0.26459,-0.38613,-0.50985,-0.7261,-0.90895
0.90185,0.89578,0.73025,0.5991,0.48095,0.40715,0.34708,0.24247,0.16789,0.0050345
0.988,0.86965,0.36308,-0.25778,-0.62677,-0.8849,-1.051,-1.0949,-1.2156,-1.3322
0.99939,0.9724,0.85593,0.6441,0.45634,0.31772,0.2139,0.1181,-0.02178,-0.19281
0.97244,0.97296,0.90645,0.71094,0.51521,0.31944,0.14742,-0.041734,-0.25892,-0.45176
0.91381,0.85,0.47027,0.032988,-0.28353,-0.46214,-0.56826,-0.74604,-0.96159,-1.1271
0.89209,0.76748,0.49493,0.38312,0.18228,0.12863,-0.03821,-0.13642,-0.21635,-0.36754
1.0051,1.0265,0.99732,0.88846,0.66975,0.5441,0.41617,0.2999,0.17893,0.0043763
1.0204,0.97947,0.83353,0.5057,0.13386,-0.075105,-0.3845,-0.52404,-0.64933,-0.93082
0.94759,0.84013,0.32072,-0.25016,-0.60939,-0.80101,-0.93671,-1.0026,-1.1081,-1.2583
0.92442,0.76582,0.11148,-0.49149,-0.79363,-1.0174,-1.0987,-1.207,-1.3314,-1.406
0.95841,0.88549,0.67195,0.47556,0.26594,0.14896,0.024819,-0.052417,-0.18815,-0.32676
0.92943,0.92885,0.77495,0.51234,0.36116,0.1983,0.063135,-0.066584,-0.19253,-0.36137
0.85397,0.67758,0.39325,0.21828,-0.022073,-0.15299,-0.40117,-0.61555,-0.78297,-0.93464
0.58351,-0.0034334,-0.62474,-1.2687,-1.6633,-2.1931,-2.9259,-3.2819,-3.5857,-3.892
0.88067,0.75514,0.60124,0.41977,0.22013,-0.077415,-0.38028,-0.6262,-0.8667,-1.086
0.60439,0.39061,-0.022541,-0.1495,-0.29596,-0.43563,-0.71561,-0.95211,-1.0869,-1.3093
0.69723,0.49005,0.099908,-0.12921,-0.37393,-0.52774,-0.80918,-1.017,-1.1334,-1.3754
0.95184,1.0176,1.1159,1.2263,1.2431,1.2029,1.1601,1.1232,1.1,0.95753
0.74505,0.59621,0.42293,0.2827,0.18804,0.054146,-0.121,-0.19233,-0.30576,-0.47336
0.042609,-0.69809,-1.1855,-1.4431,-1.7696,-2.1323,-2.7727,-3.1054,-3.526,-3.805
-0.0076324,-0.92318,-1.5081,-1.9751,-2.2478,-2.5065,-2.9928,-3.0695,-3.3035,-3.4636
-0.022217,-0.94659,-1.4667,-1.9318,-2.1878,-2.4703,-2.9108,-3.0169,-3.3281,-3.5182
0.95341,0.85382,0.45987,0.095853,-0.16731,-0.32301,-0.47202,-0.56717,-0.66976,-0.79984
0.77139,0.53203,0.33777,0.11553,-0.10816,-0.35419,-0.73576,-0.78322,-0.88293,-1.1021
1.004,1.0853,1.3491,1.4665,1.4977,1.4131,1.3404,1.2565,1.1361,0.95276
0.92936,0.93107,1.0156,0.92444,0.85729,0.77916,0.72377,0.62622,0.4957,0.31124
0.92757,0.92067,0.62291,0.27841,0.15219,0.033163,-0.0096592,-0.13091,-0.21122,-0.31392
0.94334,0.91712,0.91949,0.98423,0.94553,0.83542,0.73061,0.62485,0.47111,0.33324
1.0333,1.0615,1.0324,0.88646,0.70473,0.58053,0.59358,0.47881,0.26166,0.11274
0.98632,0.98825,0.85343,0.58898,0.29377,0.18124,0.11081,0.03975,-0.074327,-0.21998
0.78963,0.68744,0.73759,0.82684,0.80578,0.67732,0.46678,0.33067,0.12409,-0.021459
